0	1	2	hgnc_id	symbol	name	family_id	parent_fam_id
Gene::146198	ZFP90	Gene	HGNC:23329	ZFP90	ZFP90 zinc finger protein	3480	NA
Gene::1462	VCAN	Gene	HGNC:2464	VCAN	versican	1179	NA
Gene::1462	VCAN	Gene	HGNC:2464	VCAN	versican	574	570
Gene::1462	VCAN	Gene	HGNC:2464	VCAN	versican	1298	NA
Gene::1462	VCAN	Gene	HGNC:2464	VCAN	versican	590	589
Gene::146206	RLTPR	Gene	NA	NA	NA	NA	NA
Gene::146212	KCTD19	Gene	HGNC:24753	KCTD19	potassium channel tetramerization domain containing 19	1815	NA
Gene::146223	CMTM4	Gene	HGNC:19175	CMTM4	CKLF like MARVEL transmembrane domain containing 4	978	1626
Gene::146225	CMTM2	Gene	HGNC:19173	CMTM2	CKLF like MARVEL transmembrane domain containing 2	978	1626
Gene::146227	BEAN1	Gene	NA	NA	NA	NA	NA
Gene::146279	TEKT5	Gene	HGNC:26554	TEKT5	tektin 5	949	NA
Gene::1463	NCAN	Gene	HGNC:2465	NCAN	neurocan	1179	NA
Gene::1463	NCAN	Gene	HGNC:2465	NCAN	neurocan	542	NA
Gene::1463	NCAN	Gene	HGNC:2465	NCAN	neurocan	574	570
Gene::1463	NCAN	Gene	HGNC:2465	NCAN	neurocan	1298	NA
Gene::1463	NCAN	Gene	HGNC:2465	NCAN	neurocan	590	589
Gene::146310	RNF151	Gene	HGNC:23235	RNF151	ring finger protein 151	2139	26
Gene::146310	RNF151	Gene	HGNC:23235	RNF151	ring finger protein 151	58	26
Gene::146325	PRR35	Gene	HGNC:14139	PRR35	proline rich 35	3346	66
Gene::146330	FBXL16	Gene	HGNC:14150	FBXL16	F-box and leucine rich repeat protein 16	558	557
Gene::146378	C16orf92	Gene	NA	NA	NA	NA	NA
Gene::146395	GSG1L	Gene	NA	NA	NA	NA	NA
Gene::1464	CSPG4	Gene	HGNC:2466	CSPG4	chondroitin sulfate proteoglycan 4	570	NA
Gene::146429	SLC22A31	Gene	HGNC:27091	SLC22A31	solute carrier family 22 member 31	2173	752
Gene::146433	IL34	Gene	HGNC:28529	IL34	interleukin 34	601	3612
Gene::146434	ZNF597	Gene	HGNC:26573	ZNF597	zinc finger protein 597	28	26
Gene::146434	ZNF597	Gene	HGNC:26573	ZNF597	zinc finger protein 597	3480	NA
Gene::146439	CCDC64B	Gene	NA	NA	NA	NA	NA
Gene::146456	TMED6	Gene	HGNC:28331	TMED6	transmembrane p24 trafficking protein 6	1064	1062
Gene::1465	CSRP1	Gene	HGNC:2469	CSRP1	cysteine and glycine rich protein 1	1218	26
Gene::146540	ZNF785	Gene	HGNC:26496	ZNF785	zinc finger protein 785	28	26
Gene::146540	ZNF785	Gene	HGNC:26496	ZNF785	zinc finger protein 785	3480	NA
Gene::146542	ZNF688	Gene	HGNC:30489	ZNF688	zinc finger protein 688	28	26
Gene::146542	ZNF688	Gene	HGNC:30489	ZNF688	zinc finger protein 688	3480	NA
Gene::146547	PRSS36	Gene	HGNC:26906	PRSS36	serine protease 36	738	NA
Gene::146556	C16orf89	Gene	NA	NA	NA	NA	NA
Gene::146562	C16orf71	Gene	NA	NA	NA	NA	NA
Gene::1466	CSRP2	Gene	HGNC:2470	CSRP2	cysteine and glycine rich protein 2	1218	26
Gene::146664	MGAT5B	Gene	HGNC:24140	MGAT5B	alpha-1,6-mannosylglycoprotein 6-beta-N-acetylglucosaminyltransferase B	435	424
Gene::146691	TOM1L2	Gene	NA	NA	NA	NA	NA
Gene::146705	ENTHD2	Gene	NA	NA	NA	NA	NA
Gene::146712	B3GNTL1	Gene	NA	NA	NA	NA	NA
Gene::146713	RBFOX3	Gene	HGNC:27097	RBFOX3	RNA binding fox-1 homolog 3	2286	NA
Gene::146713	RBFOX3	Gene	HGNC:27097	RBFOX3	RNA binding fox-1 homolog 3	725	NA
Gene::146722	CD300LF	Gene	HGNC:29883	CD300LF	CD300 molecule like family member f	590	589
Gene::146723	C17orf77	Gene	NA	NA	NA	NA	NA
Gene::146754	DNAH2	Gene	HGNC:2948	DNAH2	dynein axonemal heavy chain 2	2032	536
Gene::146760	RTN4RL1	Gene	HGNC:21329	RTN4RL1	reticulon 4 receptor like 1	3636	NA
Gene::146779	EFCAB3	Gene	HGNC:26379	EFCAB3	EF-hand calcium binding domain 3	863	NA
Gene::1468	SLC25A10	Gene	HGNC:10980	SLC25A10	solute carrier family 25 member 10	2176	752
Gene::146802	SLC47A2	Gene	HGNC:26439	SLC47A2	solute carrier family 47 member 2	2197	752
Gene::146822	CDRT15	Gene	NA	NA	NA	NA	NA
Gene::146845	CFAP52	Gene	HGNC:16053	CFAP52	cilia and flagella associated protein 52	1491	NA
Gene::146845	CFAP52	Gene	HGNC:16053	CFAP52	cilia and flagella associated protein 52	362	NA
Gene::146849	CCDC42	Gene	NA	NA	NA	NA	NA
Gene::146850	PIK3R6	Gene	NA	NA	NA	NA	NA
Gene::146852	ODF4	Gene	NA	NA	NA	NA	NA
Gene::146853	C17orf50	Gene	NA	NA	NA	NA	NA
Gene::146857	SLFN13	Gene	HGNC:26481	SLFN13	schlafen family member 13	1110	NA
Gene::146861	SLC35G3	Gene	HGNC:26848	SLC35G3	solute carrier family 35 member G3	2186	752
Gene::146862	UNC45B	Gene	HGNC:14304	UNC45B	unc-45 myosin chaperone B	1492	NA
Gene::146894	CD300LG	Gene	HGNC:30455	CD300LG	CD300 molecule like family member g	590	589
Gene::1469	CST1	Gene	HGNC:2473	CST1	cystatin SN	965	964
Gene::146909	KIF18B	Gene	HGNC:27102	KIF18B	kinesin family member 18B	622	NA
Gene::146909	KIF18B	Gene	HGNC:27102	KIF18B	kinesin family member 18B	1691	1690
Gene::146923	RUNDC1	Gene	NA	NA	NA	NA	NA
Gene::146956	EME1	Gene	NA	NA	NA	NA	NA
Gene::147	ADRA1B	Gene	HGNC:278	ADRA1B	adrenoceptor alpha 1B	169	168
Gene::1470	CST2	Gene	HGNC:2474	CST2	cystatin SA	965	964
Gene::147007	TMEM199	Gene	NA	NA	NA	NA	NA
Gene::147011	PROCA1	Gene	NA	NA	NA	NA	NA
Gene::147015	DHRS13	Gene	HGNC:28326	DHRS13	dehydrogenase/reductase 13	743	NA
Gene::147040	KCTD11	Gene	HGNC:21302	KCTD11	potassium channel tetramerization domain containing 11	1815	NA
Gene::1471	CST3	Gene	HGNC:2475	CST3	cystatin C	965	964
Gene::147111	NOTUM	Gene	NA	NA	NA	NA	NA
Gene::147138	TMC8	Gene	HGNC:20474	TMC8	transmembrane channel like 8	1135	NA
Gene::147166	TRIM16L	Gene	NA	NA	NA	NA	NA
Gene::147179	WIPF2	Gene	NA	NA	NA	NA	NA
Gene::147183	KRT25	Gene	HGNC:30839	KRT25	keratin 25	608	1109
Gene::147184	TMEM99	Gene	NA	NA	NA	NA	NA
Gene::147199	SCGB1C1	Gene	HGNC:18394	SCGB1C1	secretoglobin family 1C member 1	734	NA
Gene::1472	CST4	Gene	HGNC:2476	CST4	cystatin S	965	964
Gene::1473	CST5	Gene	HGNC:2477	CST5	cystatin D	965	964
Gene::147323	STARD6	Gene	HGNC:18066	STARD6	StAR related lipid transfer domain containing 6	759	NA
Gene::147339	C18orf25	Gene	NA	NA	NA	NA	NA
Gene::147372	CCBE1	Gene	NA	NA	NA	NA	NA
Gene::147381	CBLN2	Gene	HGNC:1544	CBLN2	cerebellin 2 precursor	1641	NA
Gene::1474	CST6	Gene	HGNC:2478	CST6	cystatin E/M	965	964
Gene::147407	SLC25A52	Gene	HGNC:23324	SLC25A52	solute carrier family 25 member 52	2176	752
Gene::147409	DSG4	Gene	HGNC:21307	DSG4	desmoglein 4	1188	18
Gene::147463	ANKRD29	Gene	HGNC:27110	ANKRD29	ankyrin repeat domain 29	403	NA
Gene::147495	APCDD1	Gene	NA	NA	NA	NA	NA
Gene::1475	CSTA	Gene	HGNC:2481	CSTA	cystatin A	966	964
Gene::1476	CSTB	Gene	HGNC:2482	CSTB	cystatin B	966	964
Gene::147645	VSIG10L	Gene	HGNC:27111	VSIG10L	V-set and immunoglobulin domain containing 10 like	594	589
Gene::147646	C19orf84	Gene	NA	NA	NA	NA	NA
Gene::147657	ZNF480	Gene	HGNC:23305	ZNF480	zinc finger protein 480	28	26
Gene::147657	ZNF480	Gene	HGNC:23305	ZNF480	zinc finger protein 480	3480	NA
Gene::147658	ZNF534	Gene	HGNC:26337	ZNF534	zinc finger protein 534	28	26
Gene::147658	ZNF534	Gene	HGNC:26337	ZNF534	zinc finger protein 534	3480	NA
Gene::147660	ZNF578	Gene	HGNC:26449	ZNF578	zinc finger protein 578	28	26
Gene::147660	ZNF578	Gene	HGNC:26449	ZNF578	zinc finger protein 578	3480	NA
Gene::147664	ERVV-1	Gene	HGNC:26501	ERVV-1	endogenous retrovirus group V member 1, envelope	1412	2296
Gene::147670	SMIM17	Gene	NA	NA	NA	NA	NA
Gene::147685	C19orf18	Gene	NA	NA	NA	NA	NA
Gene::147686	ZNF418	Gene	HGNC:20647	ZNF418	zinc finger protein 418	28	26
Gene::147686	ZNF418	Gene	HGNC:20647	ZNF418	zinc finger protein 418	3480	NA
Gene::147687	ZNF417	Gene	HGNC:20646	ZNF417	zinc finger protein 417	28	26
Gene::147687	ZNF417	Gene	HGNC:20646	ZNF417	zinc finger protein 417	3480	NA
Gene::147694	ZNF548	Gene	HGNC:26561	ZNF548	zinc finger protein 548	28	26
Gene::147694	ZNF548	Gene	HGNC:26561	ZNF548	zinc finger protein 548	3480	NA
Gene::147699	PPM1N	Gene	HGNC:26845	PPM1N	protein phosphatase, Mg2+/Mn2+ dependent 1N (putative)	701	814
Gene::1477	CSTF1	Gene	HGNC:2483	CSTF1	cleavage stimulation factor subunit 1	1449	NA
Gene::1477	CSTF1	Gene	HGNC:2483	CSTF1	cleavage stimulation factor subunit 1	362	NA
Gene::147700	KLC3	Gene	HGNC:20717	KLC3	kinesin light chain 3	769	NA
Gene::147710	IGSF23	Gene	HGNC:40040	IGSF23	immunoglobulin superfamily member 23	594	589
Gene::147719	LYPD4	Gene	HGNC:28659	LYPD4	LY6/PLAUR domain containing 4	1226	NA
Gene::147741	ZNF560	Gene	HGNC:26484	ZNF560	zinc finger protein 560	28	26
Gene::147741	ZNF560	Gene	HGNC:26484	ZNF560	zinc finger protein 560	3480	NA
Gene::147744	TMEM190	Gene	NA	NA	NA	NA	NA
Gene::147746	HIPK4	Gene	HGNC:19007	HIPK4	homeodomain interacting protein kinase 4	3446	3421
Gene::147798	TMC4	Gene	HGNC:22998	TMC4	transmembrane channel like 4	1135	NA
Gene::1478	CSTF2	Gene	HGNC:2484	CSTF2	cleavage stimulation factor subunit 2	725	NA
Gene::1478	CSTF2	Gene	HGNC:2484	CSTF2	cleavage stimulation factor subunit 2	1449	NA
Gene::147807	ZNF524	Gene	HGNC:28322	ZNF524	zinc finger protein 524	28	26
Gene::147808	ZNF784	Gene	HGNC:33111	ZNF784	zinc finger protein 784	28	26
Gene::147837	ZNF563	Gene	HGNC:30498	ZNF563	zinc finger protein 563	28	26
Gene::147837	ZNF563	Gene	HGNC:30498	ZNF563	zinc finger protein 563	3480	NA
Gene::147841	SPC24	Gene	HGNC:26913	SPC24	SPC24 component of NDC80 kinetochore complex	1573	1574
Gene::147872	CCDC155	Gene	NA	NA	NA	NA	NA
Gene::1479	CSTF3	Gene	HGNC:2485	CSTF3	cleavage stimulation factor subunit 3	1449	NA
Gene::147906	DACT3	Gene	HGNC:30745	DACT3	dishevelled binding antagonist of beta catenin 3	2033	NA
Gene::147912	SIX5	Gene	HGNC:10891	SIX5	SIX homeobox 5	525	516
Gene::147920	IGFL2	Gene	HGNC:32929	IGFL2	IGF like family member 2	1836	NA
Gene::147923	ZNF420	Gene	HGNC:20649	ZNF420	zinc finger protein 420	28	26
Gene::147923	ZNF420	Gene	HGNC:20649	ZNF420	zinc finger protein 420	3480	NA
Gene::147929	ZNF565	Gene	HGNC:26726	ZNF565	zinc finger protein 565	28	26
Gene::147929	ZNF565	Gene	HGNC:26726	ZNF565	zinc finger protein 565	3480	NA
Gene::147945	NLRP4	Gene	HGNC:22943	NLRP4	NLR family pyrin domain containing 4	666	NA
Gene::147945	NLRP4	Gene	HGNC:22943	NLRP4	NLR family pyrin domain containing 4	994	NA
Gene::147948	ZNF582	Gene	HGNC:26421	ZNF582	zinc finger protein 582	28	26
Gene::147948	ZNF582	Gene	HGNC:26421	ZNF582	zinc finger protein 582	3480	NA
Gene::147949	ZNF583	Gene	HGNC:26427	ZNF583	zinc finger protein 583	28	26
Gene::147949	ZNF583	Gene	HGNC:26427	ZNF583	zinc finger protein 583	3480	NA
Gene::147965	FAM98C	Gene	NA	NA	NA	NA	NA
Gene::147968	CAPN12	Gene	HGNC:13249	CAPN12	calpain 12	975	NA
Gene::147968	CAPN12	Gene	HGNC:13249	CAPN12	calpain 12	863	NA
Gene::147991	DPY19L3	Gene	NA	NA	NA	NA	NA
Gene::148	ADRA1A	Gene	HGNC:277	ADRA1A	adrenoceptor alpha 1A	169	168
Gene::148003	LGALS16	Gene	HGNC:40039	LGALS16	galectin 16	629	NA
Gene::148014	TTC9B	Gene	HGNC:26395	TTC9B	tetratricopeptide repeat domain 9B	769	NA
Gene::148022	TICAM1	Gene	HGNC:18348	TICAM1	TIR domain containing adaptor molecule 1	1296	NA
Gene::148066	ZNRF4	Gene	HGNC:17726	ZNRF4	zinc and ring finger 4	58	26
Gene::148103	ZNF599	Gene	HGNC:26408	ZNF599	zinc finger protein 599	28	26
Gene::148103	ZNF599	Gene	HGNC:26408	ZNF599	zinc finger protein 599	3480	NA
Gene::148109	FAM187B	Gene	NA	NA	NA	NA	NA
Gene::148113	CILP2	Gene	HGNC:24213	CILP2	cartilage intermediate layer protein 2	594	589
Gene::148137	PROSER3	Gene	NA	NA	NA	NA	NA
Gene::148156	ZNF558	Gene	HGNC:26422	ZNF558	zinc finger protein 558	28	26
Gene::148156	ZNF558	Gene	HGNC:26422	ZNF558	zinc finger protein 558	3480	NA
Gene::148170	CDC42EP5	Gene	HGNC:17408	CDC42EP5	CDC42 effector protein 5	1164	NA
Gene::148198	ZNF98	Gene	HGNC:13174	ZNF98	zinc finger protein 98	28	26
Gene::148198	ZNF98	Gene	HGNC:13174	ZNF98	zinc finger protein 98	3480	NA
Gene::1482	NKX2-5	Gene	HGNC:2488	NKX2-5	NK2 homeobox 5	519	517
Gene::148206	ZNF714	Gene	HGNC:27124	ZNF714	zinc finger protein 714	28	26
Gene::148206	ZNF714	Gene	HGNC:27124	ZNF714	zinc finger protein 714	3480	NA
Gene::148213	ZNF681	Gene	HGNC:26457	ZNF681	zinc finger protein 681	28	26
Gene::148213	ZNF681	Gene	HGNC:26457	ZNF681	zinc finger protein 681	3480	NA
Gene::148223	C19orf25	Gene	NA	NA	NA	NA	NA
Gene::148229	ATP8B3	Gene	HGNC:13535	ATP8B3	ATPase phospholipid transporting 8B3	1210	414
Gene::148252	DIRAS1	Gene	HGNC:19127	DIRAS1	DIRAS family GTPase 1	389	358
Gene::148254	ZNF555	Gene	HGNC:28382	ZNF555	zinc finger protein 555	28	26
Gene::148254	ZNF555	Gene	HGNC:28382	ZNF555	zinc finger protein 555	3480	NA
Gene::148266	ZNF569	Gene	HGNC:24737	ZNF569	zinc finger protein 569	28	26
Gene::148266	ZNF569	Gene	HGNC:24737	ZNF569	zinc finger protein 569	3480	NA
Gene::148268	ZNF570	Gene	HGNC:26416	ZNF570	zinc finger protein 570	28	26
Gene::148268	ZNF570	Gene	HGNC:26416	ZNF570	zinc finger protein 570	3480	NA
Gene::148281	SYT6	Gene	HGNC:18638	SYT6	synaptotagmin 6	765	823
Gene::148304	C1orf74	Gene	NA	NA	NA	NA	NA
Gene::148327	CREB3L4	Gene	HGNC:18854	CREB3L4	cAMP responsive element binding protein 3 like 4	1970	506
Gene::148345	C1orf127	Gene	NA	NA	NA	NA	NA
Gene::148362	BROX	Gene	NA	NA	NA	NA	NA
Gene::148398	SAMD11	Gene	HGNC:28706	SAMD11	sterile alpha motif domain containing 11	760	NA
Gene::148418	SAMD13	Gene	HGNC:24582	SAMD13	sterile alpha motif domain containing 13	760	NA
Gene::148423	C1orf52	Gene	NA	NA	NA	NA	NA
Gene::148479	PHF13	Gene	HGNC:22983	PHF13	PHD finger protein 13	88	26
Gene::1485	CTAG1B	Gene	HGNC:2491	CTAG1B	cancer/testis antigen 1B	2293	NA
Gene::148523	CIART	Gene	NA	NA	NA	NA	NA
Gene::148534	TMEM56	Gene	NA	NA	NA	NA	NA
Gene::148545	NBPF4	Gene	HGNC:26550	NBPF4	NBPF member 4	662	NA
Gene::148581	UBE2U	Gene	HGNC:28559	UBE2U	ubiquitin conjugating enzyme E2 U	102	NA
Gene::1486	CTBS	Gene	HGNC:2496	CTBS	chitobiase	816	1650
Gene::148641	SLC35F3	Gene	HGNC:23616	SLC35F3	solute carrier family 35 member F3	2186	752
Gene::148641	SLC35F3	Gene	HGNC:23616	SLC35F3	solute carrier family 35 member F3	1691	1690
Gene::1487	CTBP1	Gene	NA	NA	NA	NA	NA
Gene::148738	HFE2	Gene	NA	NA	NA	NA	NA
Gene::148741	ANKRD35	Gene	HGNC:26323	ANKRD35	ankyrin repeat domain 35	3601	403
Gene::148753	FAM163A	Gene	NA	NA	NA	NA	NA
Gene::148789	B3GALNT2	Gene	HGNC:28596	B3GALNT2	beta-1,3-N-acetylgalactosaminyltransferase 2	426	424
Gene::1488	CTBP2	Gene	HGNC:2495	CTBP2	C-terminal binding protein 2	1691	1690
Gene::148808	MFSD4	Gene	NA	NA	NA	NA	NA
Gene::148811	PM20D1	Gene	HGNC:26518	PM20D1	peptidase M20 domain containing 1	1443	NA
Gene::148823	GCSAML	Gene	NA	NA	NA	NA	NA
Gene::148867	SLC30A7	Gene	HGNC:19306	SLC30A7	solute carrier family 30 member 7	2181	752
Gene::148870	CCDC27	Gene	NA	NA	NA	NA	NA
Gene::1489	CTF1	Gene	HGNC:2499	CTF1	cardiotrophin 1	1264	NA
Gene::148930	KNCN	Gene	NA	NA	NA	NA	NA
Gene::148932	MOB3C	Gene	HGNC:29800	MOB3C	MOB kinase activator 3C	647	NA
Gene::148979	GLIS1	Gene	HGNC:29525	GLIS1	GLIS family zinc finger 1	28	26
Gene::1490	CTGF	Gene	NA	NA	NA	NA	NA
Gene::149013	NBPF12	Gene	HGNC:24297	NBPF12	NBPF member 12	662	NA
Gene::149018	LELP1	Gene	NA	NA	NA	NA	NA
Gene::149041	RC3H1	Gene	HGNC:29434	RC3H1	ring finger and CCCH-type domains 1	58	26
Gene::149041	RC3H1	Gene	HGNC:29434	RC3H1	ring finger and CCCH-type domains 1	73	26
Gene::149069	DCDC2B	Gene	HGNC:32576	DCDC2B	doublecortin domain containing 2B	1369	NA
Gene::149076	ZNF362	Gene	HGNC:18079	ZNF362	zinc finger protein 362	28	26
Gene::149095	DCST1	Gene	HGNC:26539	DCST1	DC-STAMP domain containing 1	58	26
Gene::149095	DCST1	Gene	HGNC:26539	DCST1	DC-STAMP domain containing 1	3478	NA
Gene::1491	CTH	Gene	NA	NA	NA	NA	NA
Gene::149111	CNIH3	Gene	HGNC:26802	CNIH3	cornichon family AMPA receptor auxiliary protein 3	2326	NA
Gene::149175	MANEAL	Gene	HGNC:26452	MANEAL	mannosidase endo-alpha like	1195	1192
Gene::149233	IL23R	Gene	NA	NA	NA	NA	NA
Gene::149281	METTL11B	Gene	NA	NA	NA	NA	NA
Gene::149297	FAM78B	Gene	HGNC:13495	FAM78B	family with sequence similarity 78 member B	1691	1690
Gene::1493	CTLA4	Gene	HGNC:2505	CTLA4	cytotoxic T-lymphocyte associated protein 4	471	NA
Gene::1493	CTLA4	Gene	HGNC:2505	CTLA4	cytotoxic T-lymphocyte associated protein 4	590	589
Gene::149345	SHISA4	Gene	HGNC:27139	SHISA4	shisa family member 4	742	NA
Gene::149371	EXOC8	Gene	HGNC:24659	EXOC8	exocyst complex component 8	1055	NA
Gene::149371	EXOC8	Gene	HGNC:24659	EXOC8	exocyst complex component 8	682	NA
Gene::149373	LOC149373	Gene	NA	NA	NA	NA	NA
Gene::149401	LOC149401	Gene	NA	NA	NA	NA	NA
Gene::149420	PDIK1L	Gene	HGNC:18981	PDIK1L	PDLIM1 interacting kinase 1 like	3703	NA
Gene::149428	BNIPL	Gene	HGNC:16976	BNIPL	BCL2 interacting protein like	1299	NA
Gene::149428	BNIPL	Gene	HGNC:16976	BNIPL	BCL2 interacting protein like	3691	NA
Gene::149461	CLDN19	Gene	HGNC:2040	CLDN19	claudin 19	488	1471
Gene::149465	CFAP57	Gene	HGNC:26485	CFAP57	cilia and flagella associated protein 57	1491	NA
Gene::149465	CFAP57	Gene	HGNC:26485	CFAP57	cilia and flagella associated protein 57	362	NA
Gene::149466	C1orf210	Gene	NA	NA	NA	NA	NA
Gene::149473	CCDC24	Gene	NA	NA	NA	NA	NA
Gene::149478	BTBD19	Gene	HGNC:27145	BTBD19	BTB domain containing 19	861	NA
Gene::149483	CCDC17	Gene	NA	NA	NA	NA	NA
Gene::149499	LRRC71	Gene	NA	NA	NA	NA	NA
Gene::1495	CTNNA1	Gene	HGNC:2509	CTNNA1	catenin alpha 1	1543	1540
Gene::149563	C1orf64	Gene	NA	NA	NA	NA	NA
Gene::1496	CTNNA2	Gene	HGNC:2510	CTNNA2	catenin alpha 2	1543	1540
Gene::149603	RNF187	Gene	HGNC:27146	RNF187	ring finger protein 187	58	26
Gene::149628	PYHIN1	Gene	HGNC:28894	PYHIN1	pyrin and HIN domain family member 1	995	994
Gene::149628	PYHIN1	Gene	HGNC:28894	PYHIN1	pyrin and HIN domain family member 1	994	NA
Gene::149643	SPATA45	Gene	NA	NA	NA	NA	NA
Gene::149647	FAM71A	Gene	NA	NA	NA	NA	NA
Gene::149685	ADIG	Gene	NA	NA	NA	NA	NA
Gene::149699	GTSF1L	Gene	HGNC:16198	GTSF1L	gametocyte specific factor 1 like	3342	26
Gene::1497	CTNS	Gene	HGNC:2518	CTNS	cystinosin, lysosomal cystine transporter	2215	752
Gene::149708	WFDC5	Gene	HGNC:20477	WFDC5	WAP four-disulfide core domain 5	361	NA
Gene::149840	C20orf196	Gene	NA	NA	NA	NA	NA
Gene::1499	CTNNB1	Gene	HGNC:2514	CTNNB1	catenin beta 1	409	1492
Gene::1499	CTNNB1	Gene	HGNC:2514	CTNNB1	catenin beta 1	1542	1540
Gene::1499	CTNNB1	Gene	HGNC:2514	CTNNB1	catenin beta 1	1677	NA
Gene::149951	COMMD7	Gene	HGNC:16223	COMMD7	COMM domain containing 7	979	NA
Gene::149951	COMMD7	Gene	HGNC:16223	COMMD7	COMM domain containing 7	1557	NA
Gene::149954	BPIFB4	Gene	HGNC:16179	BPIFB4	BPI fold containing family B member 4	456	NA
Gene::149986	LSM14B	Gene	HGNC:15887	LSM14B	LSM family member 14B	1505	1506
Gene::149998	LIPI	Gene	HGNC:18821	LIPI	lipase I	464	NA
Gene::15	AANAT	Gene	HGNC:19	AANAT	aralkylamine N-acetyltransferase	1134	1132
Gene::150	ADRA2A	Gene	HGNC:281	ADRA2A	adrenoceptor alpha 2A	169	168
Gene::1500	CTNND1	Gene	HGNC:2515	CTNND1	catenin delta 1	409	1492
Gene::1500	CTNND1	Gene	HGNC:2515	CTNND1	catenin delta 1	1539	1544
Gene::150082	LCA5L	Gene	NA	NA	NA	NA	NA
Gene::150084	IGSF5	Gene	HGNC:5952	IGSF5	immunoglobulin superfamily member 5	1410	NA
Gene::150084	IGSF5	Gene	HGNC:5952	IGSF5	immunoglobulin superfamily member 5	593	589
Gene::150094	SIK1	Gene	HGNC:11142	SIK1	salt inducible kinase 1	2131	2133
Gene::1501	CTNND2	Gene	HGNC:2516	CTNND2	catenin delta 2	409	1492
Gene::1501	CTNND2	Gene	HGNC:2516	CTNND2	catenin delta 2	1539	1544
Gene::150159	SLC9B1	Gene	HGNC:24244	SLC9B1	solute carrier family 9 member B1	2162	752
Gene::150160	CCT8L2	Gene	NA	NA	NA	NA	NA
Gene::150165	XKR3	Gene	HGNC:28778	XKR3	XK related 3	955	NA
Gene::150209	AIFM3	Gene	NA	NA	NA	NA	NA
Gene::150221	RIMBP3C	Gene	NA	NA	NA	NA	NA
Gene::150223	YDJC	Gene	NA	NA	NA	NA	NA
Gene::150248	C22orf15	Gene	NA	NA	NA	NA	NA
Gene::150274	HSCB	Gene	HGNC:28913	HSCB	HscB mitochondrial iron-sulfur cluster cochaperone	584	582
Gene::150275	CCDC117	Gene	NA	NA	NA	NA	NA
Gene::150280	HORMAD2	Gene	NA	NA	NA	NA	NA
Gene::150290	DUSP18	Gene	HGNC:18484	DUSP18	dual specificity phosphatase 18	896	711
Gene::150297	C22orf42	Gene	NA	NA	NA	NA	NA
Gene::1503	CTPS1	Gene	HGNC:2519	CTPS1	CTP synthase 1	1408	NA
Gene::150350	ENTHD1	Gene	NA	NA	NA	NA	NA
Gene::150353	DNAJB7	Gene	HGNC:24986	DNAJB7	DnaJ heat shock protein family (Hsp40) member B7	584	582
Gene::150356	CHADL	Gene	NA	NA	NA	NA	NA
Gene::150365	MEI1	Gene	HGNC:28613	MEI1	meiotic double-stranded break formation protein 1	1492	NA
Gene::150368	FAM109B	Gene	NA	NA	NA	NA	NA
Gene::150372	NFAM1	Gene	NA	NA	NA	NA	NA
Gene::150378	FLJ30901	Gene	NA	NA	NA	NA	NA
Gene::150379	PNPLA5	Gene	HGNC:24888	PNPLA5	patatin like domain 5, triacylglycerol lipase 	466	NA
Gene::150383	CDPF1	Gene	NA	NA	NA	NA	NA
Gene::1504	CTRB1	Gene	HGNC:2521	CTRB1	chymotrypsinogen B1	2288	NA
Gene::1504	CTRB1	Gene	HGNC:2521	CTRB1	chymotrypsinogen B1	3607	NA
Gene::150465	TTL	Gene	HGNC:21586	TTL	tubulin tyrosine ligase	779	NA
Gene::150468	CKAP2L	Gene	NA	NA	NA	NA	NA
Gene::150472	CBWD2	Gene	NA	NA	NA	NA	NA
Gene::150483	TEKT4	Gene	HGNC:31012	TEKT4	tektin 4	949	NA
Gene::150572	SMYD1	Gene	HGNC:20986	SMYD1	SET and MYND domain containing 1	1399	3349
Gene::150572	SMYD1	Gene	HGNC:20986	SMYD1	SET and MYND domain containing 1	87	26
Gene::150572	SMYD1	Gene	HGNC:20986	SMYD1	SET and MYND domain containing 1	3513	3529
Gene::150590	C2orf15	Gene	NA	NA	NA	NA	NA
Gene::1506	CTRL	Gene	HGNC:2524	CTRL	chymotrypsin like	2288	NA
Gene::150677	OTOS	Gene	NA	NA	NA	NA	NA
Gene::150678	MYEOV2	Gene	NA	NA	NA	NA	NA
Gene::150681	OR6B3	Gene	HGNC:15042	OR6B3	olfactory receptor family 6 subfamily B member 3	153	141
Gene::150684	COMMD1	Gene	HGNC:23024	COMMD1	copper metabolism domain containing 1	979	NA
Gene::150684	COMMD1	Gene	HGNC:23024	COMMD1	copper metabolism domain containing 1	1557	NA
Gene::150696	PROM2	Gene	HGNC:20685	PROM2	prominin 2	2244	NA
Gene::150709	ANKAR	Gene	HGNC:26350	ANKAR	ankyrin and armadillo repeat containing	409	1492
Gene::150709	ANKAR	Gene	HGNC:26350	ANKAR	ankyrin and armadillo repeat containing	403	NA
Gene::150726	FBXO41	Gene	HGNC:29409	FBXO41	F-box protein 41	560	557
Gene::150737	TTC30B	Gene	NA	NA	NA	NA	NA
Gene::150763	GPAT2	Gene	HGNC:27168	GPAT2	glycerol-3-phosphate acyltransferase 2, mitochondrial	1035	NA
Gene::150771	ITPRIPL1	Gene	NA	NA	NA	NA	NA
Gene::150786	WTH3DI	Gene	NA	NA	NA	NA	NA
Gene::1508	CTSB	Gene	HGNC:2527	CTSB	cathepsin B	470	2109
